timestep,return,return_avg,return_tr,nMAE,lr
899944,-215.543186,-214.865568,-182.578933,0.07,4.403e-05
901944,-191.197343,-213.242152,-131.965057,0.06,4.315e-05
903944,-198.615656,-212.460776,-138.046355,0.06,4.227e-05
905944,-205.575949,-211.833688,-112.228325,0.06,4.139e-05
907944,-216.950857,-210.63553,-126.833298,0.06,4.051e-05
909944,-201.23141,-208.018225,-134.344807,0.06,3.963e-05
911944,-204.223773,-207.703082,-164.650908,0.06,3.875e-05
913944,-197.476415,-207.617953,-158.216888,0.06,3.787e-05
915944,-211.323606,-207.104693,-100.530234,0.06,3.699e-05
917944,-172.868682,-207.002423,-144.839857,0.05,3.611e-05
919944,-203.878999,-207.159321,-143.089247,0.06,3.523e-05
921944,-192.7383,-206.073727,-145.50003,0.06,3.435e-05
923944,-195.473685,-201.849458,-195.880667,0.06,3.347e-05
925944,-225.394109,-203.122438,-218.733527,0.07,3.259e-05
927944,-206.475711,-203.823827,-158.078296,0.06,3.171e-05
929944,-203.998501,-204.077338,-196.380522,0.06,3.083e-05
931944,-198.765072,-203.252856,-214.702081,0.06,2.995e-05
933944,-229.243939,-205.413525,-211.079178,0.07,2.907e-05
935944,-206.922455,-204.174683,-141.33078,0.06,2.819e-05
937944,-210.336996,-204.411732,-178.844587,0.06,2.731e-05
939944,-210.670381,-204.168092,-210.292639,0.06,2.643e-05
941944,-199.903947,-204.603422,-113.927866,0.06,2.555e-05
943944,-207.558769,-205.050578,-115.298152,0.06,2.467e-05
945944,-224.441287,-205.993845,-231.207182,0.07,2.379e-05
947944,-199.592722,-205.125938,-103.228178,0.06,2.291e-05
949944,-192.991105,-204.713923,-96.393524,0.06,2.203e-05
951944,-209.056324,-204.95555,-152.473788,0.06,2.115e-05
953944,-202.987989,-205.231129,-184.877222,0.06,2.027e-05
955944,-199.379149,-204.633906,-106.039608,0.06,1.939e-05
957944,-191.365948,-205.558769,-140.21856,0.06,1.851e-05
959944,-202.148695,-205.472254,-194.334972,0.06,1.763e-05
961944,-206.42854,-206.156766,-210.009396,0.06,1.675e-05
963944,-197.844502,-206.275307,-136.503206,0.06,1.587e-05
965944,-188.444501,-204.427827,-188.640341,0.06,1.499e-05
967944,-191.860057,-203.697044,-187.007825,0.06,1.411e-05
969944,-202.857416,-203.63999,-103.604781,0.06,1.323e-05
971944,-188.92146,-203.147809,-165.414614,0.06,1.235e-05
973944,-188.272817,-201.099253,-187.74036,0.06,1.147e-05
975944,-191.110109,-200.308636,-156.689404,0.06,1.059e-05
977944,-207.878466,-200.185709,-172.606094,0.06,9.71e-06
979944,-199.553162,-199.629848,-140.020522,0.06,8.83e-06
981944,-199.636687,-199.616485,-87.678246,0.06,7.95e-06
983944,-194.243235,-198.950708,-185.387381,0.06,7.07e-06
985944,-195.907368,-197.524012,-156.472422,0.06,6.19e-06
987944,-191.964455,-197.142599,-130.827092,0.06,5.31e-06
989944,-207.743593,-197.880224,-193.469807,0.06,4.43e-06
991944,-196.697986,-197.262307,-172.976241,0.06,3.55e-06
993944,-195.600454,-196.89293,-97.425647,0.06,2.67e-06
995944,-198.144744,-196.83121,-163.369747,0.06,1.79e-06
997944,-197.717958,-197.14881,-106.332253,0.06,9.1e-07
999944,-197.03015,-196.892883,-167.372442,0.06,3e-08
