timestep,return,return_avg,return_tr,nMAE,lr
896000,-279.968367,-374.351165,-402.908807,0.09,4.576e-05
898000,-315.875712,-368.160192,-239.425481,0.1,4.488e-05
900000,-391.855168,-368.527269,-304.930251,0.12,4.4e-05
902000,-334.756077,-364.466691,-170.60682,0.1,4.312e-05
904000,-363.904508,-365.725756,-364.593861,0.1,4.224e-05
906000,-323.103092,-360.821957,-292.168709,0.1,4.136e-05
908000,-328.358868,-361.308331,-334.811001,0.1,4.048e-05
910000,-500.594498,-358.987003,-393.163035,0.17,3.96e-05
912000,-295.551892,-356.491658,-215.627186,0.09,3.872e-05
914000,-271.86928,-354.324185,-265.500124,0.08,3.784e-05
916000,-381.735687,-356.607318,-169.48172,0.12,3.696e-05
918000,-378.969243,-355.22599,-262.22423,0.11,3.608e-05
920000,-314.465442,-344.751531,-204.690031,0.09,3.52e-05
922000,-333.650733,-346.193615,-239.09732,0.11,3.432e-05
924000,-322.625009,-340.672155,-291.579321,0.09,3.344e-05
926000,-405.630164,-342.947811,-248.195026,0.13,3.256e-05
928000,-342.819067,-347.819254,-255.483814,0.11,3.168e-05
930000,-324.853119,-348.68305,-312.363165,0.1,3.08e-05
932000,-330.681269,-348.390729,-291.875064,0.1,2.992e-05
934000,-403.443619,-347.235541,-213.588642,0.13,2.904e-05
936000,-364.640434,-351.469144,-305.911213,0.12,2.816e-05
938000,-383.02198,-354.826457,-261.023403,0.12,2.728e-05
940000,-262.044228,-348.33591,-389.91117,0.08,2.64e-05
942000,-300.224818,-346.609347,-257.381848,0.09,2.552e-05
944000,-383.390187,-347.583631,-245.325596,0.12,2.464e-05
946000,-420.239997,-352.440477,-344.469777,0.14,2.376e-05
948000,-270.219938,-349.53353,-238.467067,0.08,2.288e-05
950000,-325.622767,-340.784944,-198.851928,0.1,2.2e-05
952000,-306.397654,-341.327232,-317.904597,0.09,2.112e-05
954000,-371.570611,-346.312298,-275.490506,0.12,2.024e-05
956000,-316.450505,-343.048039,-332.026429,0.09,1.936e-05
958000,-289.503234,-338.574739,-244.682711,0.09,1.848e-05
960000,-306.788588,-338.190896,-275.597903,0.1,1.76e-05
962000,-334.736386,-338.245179,-268.010483,0.11,1.672e-05
964000,-328.736259,-338.550741,-247.332274,0.1,1.584e-05
966000,-325.974047,-334.567935,-310.26545,0.1,1.496e-05
968000,-330.697963,-333.96188,-226.137357,0.11,1.408e-05
970000,-276.401402,-331.539294,-347.644794,0.09,1.32e-05
972000,-251.883916,-327.599427,-228.756089,0.08,1.232e-05
974000,-290.411366,-321.947814,-270.165832,0.09,1.144e-05
976000,-313.965863,-319.414085,-294.650629,0.1,1.056e-05
978000,-313.163526,-315.921163,-306.777514,0.09,9.68e-06
980000,-288.837093,-317.260806,-158.749584,0.09,8.8e-06
982000,-303.070239,-317.403077,-278.267383,0.1,7.92e-06
984000,-304.398312,-313.453483,-310.783382,0.09,7.04e-06
986000,-273.968917,-306.139929,-313.3309,0.08,6.16e-06
988000,-288.596239,-307.058744,-220.53111,0.09,5.28e-06
990000,-322.61906,-306.908559,-271.745372,0.1,4.4e-06
992000,-297.469417,-306.462147,-201.114789,0.09,3.52e-06
994000,-285.652821,-302.166258,-182.042276,0.09,2.64e-06
996000,-274.038475,-300.045656,-256.083514,0.09,1.76e-06
998000,-270.346881,-299.087838,-246.139497,0.08,8.8e-07
