timestep,return,return_avg,return_tr,nMAE,lr
898000,-38.969892,-55.99325,-36.70313,0.11,3.06e-05
900000,-41.923022,-53.513638,-37.22552,0.12,3e-05
902000,-35.628377,-53.532341,-88.532243,0.1,2.94e-05
904000,-83.966158,-54.745194,-40.863272,0.23,2.88e-05
906000,-38.076501,-50.806504,-26.71275,0.11,2.82e-05
908000,-37.046297,-47.112577,-88.757146,0.11,2.76e-05
910000,-99.097479,-47.167631,-27.990867,0.27,2.7e-05
912000,-46.609808,-44.853123,-13.537744,0.13,2.64e-05
914000,-85.999181,-47.46403,-94.921995,0.24,2.58e-05
916000,-82.047622,-50.323249,-14.022274,0.23,2.52e-05
918000,-79.456358,-52.809153,-21.630849,0.22,2.46e-05
920000,-65.233894,-54.842663,-109.67915,0.19,2.4e-05
922000,-82.245453,-57.414399,-25.803293,0.23,2.34e-05
924000,-86.15445,-60.119753,-29.507989,0.24,2.28e-05
926000,-80.544436,-60.169218,-53.072121,0.22,2.22e-05
928000,-101.221093,-63.478193,-28.278166,0.27,2.16e-05
930000,-43.323374,-63.939114,-26.382058,0.12,2.1e-05
932000,-96.312141,-66.648298,-55.040854,0.26,2.04e-05
934000,-46.853892,-65.46352,-21.276763,0.13,1.98e-05
936000,-47.93752,-65.932347,-66.505547,0.13,1.92e-05
938000,-106.641557,-69.315931,-62.729889,0.28,1.86e-05
940000,-35.020504,-68.970805,-6.877779,0.1,1.8e-05
942000,-89.73968,-71.67637,-14.013626,0.24,1.74e-05
944000,-109.561334,-72.956129,-62.569371,0.29,1.68e-05
946000,-32.19445,-72.662026,-42.564295,0.09,1.62e-05
948000,-80.967451,-74.858084,-77.177905,0.22,1.56e-05
950000,-81.29292,-73.967856,-76.190678,0.22,1.5e-05
952000,-107.544957,-77.014613,-7.180664,0.29,1.44e-05
954000,-101.521489,-77.790729,-71.200222,0.27,1.38e-05
956000,-100.966184,-78.736657,-45.529888,0.27,1.32e-05
958000,-104.387124,-79.983195,-10.419086,0.28,1.26e-05
960000,-84.678969,-80.955449,-28.340087,0.23,1.2e-05
962000,-91.210999,-81.403726,-71.368223,0.25,1.14e-05
964000,-33.92755,-78.792381,-22.833249,0.1,1.08e-05
966000,-30.798649,-76.305092,-76.769743,0.09,1.02e-05
968000,-65.760493,-74.532062,-75.607741,0.19,9.6e-06
970000,-71.105364,-75.921161,-23.451057,0.2,9e-06
972000,-29.873633,-72.599236,-77.335121,0.09,8.4e-06
974000,-68.727897,-73.692936,-40.338795,0.19,7.8e-06
976000,-29.341239,-72.763122,-25.964173,0.09,7.2e-06
978000,-83.316178,-71.596853,-27.414428,0.23,6.6e-06
980000,-33.152234,-71.50344,-58.487869,0.1,6e-06
982000,-33.196224,-68.676267,-17.592495,0.1,5.4e-06
984000,-28.989971,-64.647699,-79.936717,0.09,4.8e-06
986000,-29.396859,-64.507819,-65.857978,0.09,4.2e-06
988000,-48.496036,-62.884248,-7.664319,0.15,3.6e-06
990000,-71.752612,-62.407233,-41.087026,0.2,3e-06
992000,-33.091457,-58.684558,-28.386135,0.1,2.4e-06
994000,-41.109291,-55.663948,-9.828435,0.13,1.8e-06
996000,-28.831865,-52.057232,-45.597654,0.09,1.2e-06
998000,-32.739999,-48.474876,-58.180191,0.1,6e-07
