timestep,return,return_avg,return_tr,nMAE,lr
896000,-277.281947,-293.679014,-263.96094,0.08,4.576e-05
898000,-260.862077,-292.972911,-220.819214,0.08,4.488e-05
900000,-313.602168,-291.83075,-281.718173,0.09,4.4e-05
902000,-273.78238,-292.088137,-227.794615,0.08,4.312e-05
904000,-312.89825,-294.028079,-185.243894,0.1,4.224e-05
906000,-252.423871,-294.174818,-345.349808,0.08,4.136e-05
908000,-252.221319,-285.855363,-245.970555,0.08,4.048e-05
910000,-263.330191,-285.064724,-225.974861,0.08,3.96e-05
912000,-272.764266,-284.1772,-269.945156,0.09,3.872e-05
914000,-247.306058,-284.533325,-151.249518,0.07,3.784e-05
916000,-252.704345,-280.615783,-239.811493,0.07,3.696e-05
918000,-288.451612,-272.015974,-222.05026,0.08,3.608e-05
920000,-361.728456,-274.915941,-217.807569,0.1,3.52e-05
922000,-264.248183,-274.762551,-237.501102,0.08,3.432e-05
924000,-246.274396,-274.681559,-208.054316,0.08,3.344e-05
926000,-289.324558,-277.950752,-277.723892,0.09,3.256e-05
928000,-259.288805,-277.423477,-257.58451,0.08,3.168e-05
930000,-243.446681,-272.324045,-201.333284,0.07,3.08e-05
932000,-268.993815,-272.40947,-191.455186,0.08,2.992e-05
934000,-336.899456,-276.891642,-298.941769,0.1,2.904e-05
936000,-282.31379,-277.143234,-279.614609,0.09,2.816e-05
938000,-329.119243,-280.556092,-316.098533,0.1,2.728e-05
940000,-323.941281,-281.073048,-243.569818,0.1,2.64e-05
942000,-239.380983,-279.352978,-200.750229,0.08,2.552e-05
944000,-320.905623,-279.753347,-225.929659,0.09,2.464e-05
946000,-261.50223,-280.207265,-229.676406,0.08,2.376e-05
948000,-277.874026,-281.4899,-253.437314,0.08,2.288e-05
950000,-344.753129,-285.561047,-233.947475,0.1,2.2e-05
952000,-369.58204,-290.401936,-288.44523,0.1,2.112e-05
954000,-244.312632,-290.252264,-279.296102,0.08,2.024e-05
956000,-248.347935,-290.034444,-199.591203,0.07,1.936e-05
958000,-256.915577,-288.457642,-184.902401,0.08,1.848e-05
960000,-297.969278,-285.269683,-276.966269,0.09,1.76e-05
962000,-244.087264,-284.261637,-238.16539,0.08,1.672e-05
964000,-249.338221,-284.414828,-249.593333,0.08,1.584e-05
966000,-254.998198,-282.69851,-201.77368,0.08,1.496e-05
968000,-237.666122,-281.617376,-241.957121,0.07,1.408e-05
970000,-319.78978,-285.434531,-284.46351,0.1,1.32e-05
972000,-268.208127,-285.395247,-226.217088,0.08,1.232e-05
974000,-286.10572,-282.85556,-205.082794,0.09,1.144e-05
976000,-283.34934,-282.907337,-272.483619,0.08,1.056e-05
978000,-255.112424,-279.206996,-161.775909,0.08,9.68e-06
980000,-261.368278,-276.078346,-215.504781,0.08,8.8e-06
982000,-244.505504,-276.334572,-156.705904,0.07,7.92e-06
984000,-229.468369,-271.76271,-210.636916,0.07,7.04e-06
986000,-235.526281,-270.463912,-233.342634,0.07,6.16e-06
988000,-257.795719,-269.459997,-194.293037,0.07,5.28e-06
990000,-297.049964,-267.074839,-244.248313,0.08,4.4e-06
992000,-238.913257,-260.541399,-206.708203,0.07,3.52e-06
994000,-241.080252,-260.37978,-239.428456,0.07,2.64e-06
996000,-229.169676,-259.420868,-203.413173,0.07,1.76e-06
998000,-225.490807,-257.849629,-193.346836,0.07,8.8e-07
